1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,left
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,left
0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,up
0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,1,0,-1,0,0,1,0,0,0,0,up
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,-1,0,0,left
-12,0,0,0,0,-12,0,0,0,0,-12,0,-1,0,0,-12,0,0,-1,0,-12,1,0,-1,0,left
-12,-12,0,0,0,-12,-12,0,0,0,-12,-12,-1,-1,0,-12,-12,0,0,-1,-12,-12,1,0,-1,down
-12,-12,0,0,0,-12,-12,-1,-1,0,-12,-12,-1,0,-1,-12,-12,1,0,-1,-12,-12,1,0,0,down
-12,-12,-1,-1,0,-12,-12,-1,0,-1,-12,-12,0,0,-1,-12,-12,1,0,0,-12,-12,0,0,0,down
-12,-12,-1,0,-1,-12,-12,0,0,-1,-12,-12,0,0,0,-12,-12,0,0,0,-12,-12,0,0,0,up
-12,-12,-1,-1,0,-12,-12,-1,0,-1,-12,-12,-1,0,-1,-12,-12,0,0,0,-12,-12,0,0,0,down
-12,-12,-1,0,-1,-12,-12,-1,0,-1,-12,-12,-1,0,0,-12,-12,0,0,0,-12,-12,0,0,0,down
-12,-12,-1,0,-1,-12,-12,-1,0,0,-12,-12,-1,0,0,-12,-12,0,0,0,-12,-12,0,0,0,right
-12,-1,0,-1,0,-12,-1,0,0,0,-12,-1,-1,0,0,-12,0,0,0,0,-12,0,0,0,0,right
-1,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,down
-1,0,0,0,0,-1,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,down
-1,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-12,-12,-12,-12,-12,down
0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,right
0,-1,0,0,0,0,-1,0,0,1,0,-1,-1,0,1,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,right
-1,0,0,0,0,-1,0,0,1,0,-1,-1,-1,1,0,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,right
